Location,Temperature (C),Humidity (%),Wind Speed (km/h),Precipitation (mm),Pressure (hPa),Storm Intensity,Storm Duration (hours),Lightning Activity,Outage Duration (hours),Outage Severity
New York,18.997428803776582,44.75192048444451,123.21032152731108,465.3782359810759,1037.978176544598,Tropical Storm,47.47309047897772,29,16.10630570662152,Severe
North Carolina,7.878170386549844,24.406809307183142,100.7773667829784,345.5675940628729,1027.1883361064724,None,6.464144461399128,84,0.0,Moderate
Ohio,-1.3030386701812464,18.79336933215341,73.70034287613458,337.2386914920793,1042.6677700495516,Thunderstorm,17.094163547191037,41,7.2535418724239005,Moderate
Florida,8.618964909975965,56.88860882575606,117.34040259033415,1.732204548765659,1048.595347554287,None,14.938241846576854,71,0.0,Moderate
Virginia,-8.871861833713577,74.83431797797549,74.14279671072737,237.3057643375282,1024.4935447745797,Tropical Storm,42.24634741050767,41,16.368894566749997,Severe
California,9.995698544156376,73.17198117387485,16.726485655435315,100.13430308921151,1036.7923300830334,Thunderstorm,12.25423296206451,6,20.699387486841193,Severe
New York,19.231726001747766,50.58498899586044,17.45103348661593,162.04072958450365,1017.3731503228184,Thunderstorm,16.966127888360163,2,21.21399240928959,Severe
New York,37.95264352180196,57.00510876600515,142.28747094495017,489.40781699817074,967.0937791208269,Thunderstorm,6.8560260324205196,36,13.921847420132476,Severe
California,27.80559297337887,56.469585025777725,32.034451268681416,42.750978913088325,968.1702426322285,Tropical Storm,37.21924716716098,2,8.488169019557501,Moderate
Michigan,-3.8629727776717226,72.24133399912506,122.38874865329646,361.2432352268963,961.0259456315263,Thunderstorm,11.409757630024938,17,13.180350360077336,Severe
Florida,-1.8739521559121393,14.313265836042167,37.00581109125428,86.47242093543662,1044.2974719993524,Thunderstorm,3.279373067146535,41,9.262867914165845,Moderate
Georgia,13.546785230010606,73.89064979841015,64.61701407852246,3.700669748074148,1017.275169783938,None,20.88521916916304,8,0.0,Moderate
North Carolina,0.7639263401333309,62.398081068155875,98.24221681472162,250.7093544239502,1028.9909750465524,Hailstorm,18.789989950153664,56,13.686233688874834,Severe
Ohio,-8.468262232948433,27.82978432044168,23.83007593438562,80.60764937984655,983.1157336824364,Category 1,8.525241806658025,23,16.132486005750593,Severe
North Carolina,34.27581840649386,14.415296837163805,110.58697325458162,482.73312799078855,996.0421710076757,Tropical Storm,6.412682875008745,6,14.583139598939066,Severe
Florida,-8.926258611610322,19.76750115020996,103.48694588348074,101.84836855464808,953.9779531836692,Hailstorm,43.034746242396515,96,22.95164899135635,Severe
North Carolina,35.68792828589077,57.22222072773427,81.46243336586744,96.01763701743393,1038.9007400435098,Category 2,3.256535354459066,88,7.868630726741192,Moderate
California,-2.0742820331868685,78.25676770821545,84.88346340636487,16.083462330419074,1035.3003429411608,None,4.766925921423358,41,0.0,Moderate
New York,43.60731259439139,40.1191558412051,15.865769028238558,164.90981933945565,1028.4811334864294,Category 3,11.762269494643489,97,16.355784934141738,Severe
North Carolina,23.213065150440457,44.12115196346995,65.39237256526835,12.055837464499565,955.8302067681192,None,45.736281103512106,57,0.0,Moderate
Illinois,30.42406343964425,94.07317735415012,12.985709303643688,249.44331762156352,967.4249735577433,Category 1,4.098443976953046,84,1.042857862759361,Moderate
Virginia,-3.9234004617564313,29.17117756293184,46.17949365502659,252.80532141370438,983.4170657754462,Hailstorm,39.168711683658344,55,8.182565776115048,Moderate
Florida,37.4157240398314,19.33744821178165,135.046821163595,26.621643531992977,976.3062675341672,Hailstorm,42.818503359303705,57,6.8365226067786615,Moderate
Michigan,36.155578857934614,40.906910242001615,86.18001008321882,120.03113849370811,1033.8459838531069,Thunderstorm,18.137651589642502,17,20.31804239285836,Severe
Illinois,25.91460023479447,77.13299075430463,111.40551572290224,416.05324257217586,969.483575820062,Category 2,14.106931191928435,38,20.92372081035337,Severe
California,17.625117552746307,66.34695619505186,86.08288010638384,231.27238646268322,1003.2124465338975,Category 2,32.51413095635559,49,7.52954224371664,Moderate
Texas,29.681904522241986,47.42158954326123,29.13551370099736,217.30502079288584,1007.1381097819312,Thunderstorm,33.7264608292907,32,3.3476365334333367,Moderate
California,-9.673948156471702,96.82772795486474,89.22124736698372,349.3884736808991,992.5011847162538,Hailstorm,37.43890381555946,27,5.719644782350087,Moderate
Michigan,22.584241546915266,76.1496794465116,113.30821159582874,357.4409717446361,974.068793173046,None,39.86720550378843,55,0.0,Moderate
Michigan,36.607337421108014,15.56752819449644,20.760750430054127,380.9813003978432,1046.0294290881131,Hailstorm,12.882981888592322,24,6.461013263557062,Moderate
Illinois,9.629493794611516,77.01682994686435,122.53600651418772,415.2411625430972,991.3399242269022,Thunderstorm,32.97415689055915,13,6.396832752840552,Moderate
Virginia,-4.044085393439575,12.16347003152725,83.30882684674438,116.12532320118474,1022.7309995536665,Category 1,6.4754747656644245,54,12.036288924722388,Severe
Florida,13.14824873587634,68.5290990805665,0.641280325317195,33.19030363967551,968.4046487656229,Tropical Storm,24.515103914119372,83,8.351751756963985,Moderate
Georgia,29.99074469821788,28.943455266339285,77.96677295069655,190.13243930666047,1032.2811168536227,Category 1,29.418571992604534,83,13.875900269675208,Severe
New York,-4.098433429613011,72.67979881338019,59.35072382052444,427.54895531157615,971.5891823233667,Tropical Storm,7.763132960474302,6,8.915096359839355,Moderate
Illinois,1.3326708117089492,37.880160998301655,44.46697669349813,39.01433214278399,1017.5306623573026,Category 2,3.6723139065379584,3,19.737569389201223,Severe
Michigan,-1.8846484244215045,88.57056771600084,115.68858298768129,287.97689940147507,1000.6496001472522,Category 3,9.347821741257262,94,22.868226989025967,Severe
Texas,33.83212655663737,40.32224529323144,134.92498254882764,350.54147457069666,964.6557140981427,Thunderstorm,20.18825989691362,29,10.29012442716557,Moderate
Ohio,-6.540905765113224,65.77262698638673,114.39796340176653,240.70360664114858,952.4949196156077,Category 1,42.61636693513799,61,2.1377763000907626,Moderate
Michigan,27.76225761629381,35.73348036885895,127.01588723863098,127.58772180330402,1043.0748265381806,Category 2,25.531892377666903,56,6.510299689460306,Moderate
Virginia,10.155130641425526,92.54993906279604,136.31714148167598,163.15474091168147,962.569051356454,Category 1,35.92765880323155,36,3.3427377766699595,Moderate
Virginia,31.568518358691627,80.28963829253551,136.89439670647167,35.82604899179304,1020.4951428686915,Hailstorm,8.358937357989435,54,8.929569925696855,Moderate
Michigan,43.04108803312207,31.89725887101428,17.195721449513616,146.29177366934005,1015.2684958946984,Tropical Storm,5.086953506650822,84,15.8376273861439,Severe
Virginia,-3.700008522743474,95.39170413027936,68.45782333307422,22.18900378063715,984.1720042448527,Thunderstorm,11.50163316634751,64,12.934881905723746,Severe
Illinois,7.2911772587102135,42.14418306186054,0.04297115893654446,363.16249906698425,968.5382899554728,Hailstorm,15.066259813937235,51,6.586140594635684,Moderate
Michigan,34.55689852453713,68.66784529004687,75.96938770555089,448.9976392558432,967.8328249455415,Tropical Storm,26.308896903465573,2,18.646958210781104,Severe
Michigan,4.638711232814707,76.85679080029567,138.6365901515686,316.7565642267965,1008.5327853050239,Hailstorm,42.299679377493156,76,4.0240567757337695,Moderate
Florida,1.8316328375322506,12.061194531842109,29.86534355972601,328.35161146659334,1004.6921294624045,Tropical Storm,20.452445605313542,6,6.248507427868126,Moderate
New York,35.395788782793446,96.30706115415217,95.96799431498695,236.07116857019312,1037.5935020350232,Tropical Storm,24.902313016558566,69,16.549084463631523,Severe
Texas,44.289530020328364,40.99971754786284,96.65685696268405,78.01822460255403,1014.0003078411936,Hailstorm,0.22144972727619106,69,5.5363908938439375,Moderate
Virginia,20.628432458138118,27.080100408810182,24.053097703165943,3.8625706266848248,1031.9274976080524,Category 2,1.5989790187817583,33,16.611542465207553,Severe
Florida,5.292681158333659,86.56370125556482,35.77911589761905,171.98799880528554,953.2413062452608,Thunderstorm,4.020921596522285,95,23.469651056811447,Severe
Georgia,11.921127888002967,73.2609354541073,69.30326759403616,375.74427868547804,1017.0993147028595,Category 3,33.551716102993375,15,20.121125605511523,Severe
Georgia,-0.6428319939015044,17.80689453610173,28.231406468151814,480.21578965779076,973.3708638429621,Category 1,23.337185701052036,7,4.680242428347248,Moderate
North Carolina,31.90380033899139,20.53401232390926,87.74909677867636,215.54246287094952,975.283895996571,None,9.26213752952919,20,0.0,Moderate
Illinois,32.541070980252236,74.36726835882841,72.68125965334036,182.6955061667665,1022.0576529089341,Tropical Storm,28.44477305711132,10,10.713395958947146,Moderate
Illinois,38.13165458103719,16.730493036317558,77.87972677685597,222.9792531656906,1029.3432958824942,Thunderstorm,26.141383287313733,49,23.808396504368133,Severe
California,-8.536859002188987,92.54578916116586,20.170132923083283,213.88744790209657,987.1735475138553,Category 1,4.262366486879795,86,23.181216140033403,Severe
Texas,20.908973789450858,76.738612325287,77.58777381579652,312.9399164993225,1029.0076816868307,Thunderstorm,30.73981309042302,5,3.923577213730812,Moderate
Michigan,1.784048888875141,40.19429853702899,7.421728658120896,367.07369854904664,994.3744675352356,Hailstorm,36.82343388626449,14,21.90081005637567,Severe
Virginia,8.74856585207964,42.66449013028044,132.23029470175226,392.4790116272901,1035.7645348370381,Category 1,13.754611570036651,10,5.448621774884551,Moderate
Texas,33.17255884075791,55.584648658369126,51.48745362083886,324.8024047173739,952.4903772178593,Thunderstorm,32.999465375726764,26,8.347384539393232,Moderate
North Carolina,0.5618508798822894,42.48724722836862,128.45059872535612,218.86197939367895,958.3495070814851,Category 3,9.586536816421631,78,9.128383533811698,Moderate
California,25.108796281959933,80.51216962944842,105.24845531172657,475.05187777576924,1027.635180726768,None,36.32298305816375,44,0.0,Moderate
Florida,26.001140517297898,97.72632496914541,114.92588839457716,355.50984818563313,1012.4089627830332,Thunderstorm,43.765160117890574,37,20.624607242839375,Severe
Texas,42.475165319626534,62.60693638943738,47.181674180838414,213.32902042308876,1005.9020253635518,None,21.20962194247906,3,0.0,Moderate
Florida,32.633851069091534,50.1433594900776,34.161590975108275,223.2908885477522,1011.3978807338574,Thunderstorm,11.741859754157657,77,19.784983638959396,Severe
Georgia,34.19993309345314,30.049672624139546,61.011083076167225,408.9904249645077,1043.019062742215,None,19.160481705489595,44,0.0,Moderate
Virginia,19.238041195984138,68.809007732302,3.6338793619199006,220.27044386121887,1015.5537031438066,Tropical Storm,12.00371868747441,9,20.33751537002205,Severe
North Carolina,0.27294439393038594,71.70191756338573,137.81335153025242,258.1368113895456,1014.7476116659836,None,0.059490036786021605,53,0.0,Moderate
Michigan,13.405985114509338,71.66715463129273,58.05213989491868,145.77614595981203,1025.9470879706228,None,31.22191736661337,28,0.0,Moderate
Virginia,20.221926543150122,12.42865322816431,148.28349072653475,419.4574169426493,1036.6620705639828,Tropical Storm,2.0412788141854517,11,13.280239280794685,Severe
New York,27.31305884425418,90.92098905944239,114.21741312111193,261.14274015166,976.1912478238355,Tropical Storm,10.09875553042709,55,19.089909029318395,Severe
Illinois,23.424001150756,40.429590708625895,12.077251469896572,276.26796919471394,1011.6748859233304,Hailstorm,34.677578694231414,39,4.52124007686356,Moderate
North Carolina,11.668780590448396,76.97491862334482,99.02824167638639,440.3377013566994,1008.3974963552475,None,31.954800667957606,83,0.0,Moderate
Texas,4.5922208847712795,78.38262163902878,40.625874725693265,460.25863392360475,963.4849481498343,Thunderstorm,3.5197877782159512,36,18.794335786859897,Severe
Virginia,-0.7473036237974302,68.54994809310156,36.55779683720702,412.09689833326,1002.0316973910712,Category 3,31.6826275717957,65,18.508320714352724,Severe
Ohio,28.16149624497465,45.53798708298629,38.48440048548193,32.685206488654195,956.9550514740465,Category 1,44.66759469963756,19,23.162639128886976,Severe
Illinois,25.496927087186677,64.7545795134873,137.41125730392255,221.75455089005723,968.495958740234,Tropical Storm,3.5761185128727906,11,2.3434617580393615,Moderate
Illinois,27.805485616679363,13.61788221320889,74.99702641070624,171.6654695762127,1041.296308191818,Category 2,19.95303492847854,37,8.952925489122684,Moderate
Ohio,10.489009904153718,78.57062129691157,100.42063482174088,106.75739066455935,961.9243181542344,Thunderstorm,35.01282672547879,29,11.960732381203092,Moderate
California,4.432430241390977,18.962978349550504,42.1421738699551,454.47693792289294,1007.8916299846794,Category 3,32.050704152539836,46,8.124561153017869,Moderate
California,31.784673077450897,45.70758332196415,78.44316827776773,445.0344791572519,982.3480695993073,Category 3,10.872506038535919,81,8.125158814466829,Moderate
Ohio,32.55060672804338,19.325690889846992,52.51502073167847,232.6489416416253,1005.5313290726613,Tropical Storm,7.827229319841905,73,5.0509579538683065,Moderate
New York,15.058900568176234,85.3367001237185,48.17085605946011,67.28042533643175,973.4973542452403,Hailstorm,37.64385619396474,70,19.69788226957978,Severe
Georgia,23.65472466220283,59.52721540923633,37.04532719553183,6.682810165893727,994.437945467766,Tropical Storm,45.89974345146224,41,21.885588020844477,Severe
Ohio,10.543581532745765,72.18596081523452,61.35103477401008,219.23354028240936,1036.733343314826,Hailstorm,36.8440064420558,4,2.893529270150262,Moderate
Georgia,28.607096006589366,71.43239528583517,99.00451659450344,19.97757428677155,987.6216977819356,Category 2,46.233815145492,47,4.5626749704408684,Moderate
Virginia,35.96468781563292,85.7445608492654,33.30656641006635,304.77797095988007,985.3030938000936,Category 2,29.039780358578053,92,6.254418997052623,Moderate
New York,27.852830253460716,21.93124630106212,144.81659803160252,304.2044354400345,994.6118079269665,Tropical Storm,44.59674531321202,98,12.70671212864589,Severe
North Carolina,18.192044476592507,69.37553263643957,18.69175146955,449.46972395872416,960.0492844244316,Category 1,33.14091333815457,50,19.19695676592224,Severe
Georgia,15.226187772080369,61.762064896329164,72.03108115821544,95.02456414467831,988.7347024588055,None,43.62646800965216,11,0.0,Moderate
Illinois,25.32758080366594,12.780741031418383,12.75423245330241,185.697121206772,950.6900250628165,Tropical Storm,7.756270462540357,9,15.646698670143858,Severe
Virginia,27.389599038073165,28.12806179405223,3.399798160351497,429.7726943921394,1000.3397145148951,Tropical Storm,39.14713035570955,36,4.434715494219654,Moderate
Illinois,20.730119393849645,34.08143872403987,138.40159795475452,237.1482512450575,1034.7941079151428,Category 3,9.44379844576572,65,23.343512561154103,Severe
